lat,lon,radiance,bortle
33.28,130.41,2.1955,4
33.28,130.42,2.7737,5
33.28,130.43,2.4381,4
33.28,130.44,1.7138,4
33.28,130.45,2.3916,4
33.28,130.46,3.0111,5
33.28,130.47,2.844,5
33.28,130.48,3.4963,5
33.28,130.49,3.4449,5
33.28,130.5,5.4553,6
33.28,130.51,7.3473,6
33.28,130.52,5.6337,6
33.28,130.53,5.1124,6
33.28,130.54,6.2405,6
33.28,130.55,4.0748,5
33.28,130.56,3.553,5
33.28,130.57,2.0234,4
33.28,130.58,1.6786,4
33.28,130.59,1.2938,4
33.28,130.6,1.1805,4
33.28,130.61,1.1121,4
33.28,130.75,0.9633,3
33.28,130.76,0.8341,3
33.28,130.99,0.526,3
33.29,125.89,5.5216,6
33.29,125.9,2.4964,4
33.29,125.91,7.1145,6
33.29,125.92,1.8363,4
33.29,125.95,13.972,7
33.29,126.0,15.595,7
33.29,126.01,16.0452,7
33.29,126.02,3.4851,5
33.29,126.03,10.053,7
33.29,126.04,10.4854,7
33.29,126.05,10.7075,7
33.29,126.06,5.3737,6
33.29,126.07,15.6838,7
33.29,126.08,13.2127,7
33.29,126.09,5.2814,6
33.29,126.1,2.4274,4
33.29,126.11,3.6408,5
33.29,126.12,1.594,4
33.29,126.16,1.3322,4
33.29,126.17,2.047,4
33.29,126.18,2.5128,5
33.29,126.19,2.0501,4
33.29,126.2,1.5234,4
33.29,126.21,1.5754,4
33.29,126.22,1.6782,4
33.29,126.23,4.0124,5
33.29,126.24,2.7073,5
33.29,126.25,3.2372,5
33.29,126.26,2.6707,5
33.29,126.27,1.671,4
33.29,126.28,6.611,6
33.29,126.29,9.9695,6
33.29,126.3,4.3649,5
33.29,126.31,4.2046,5
33.29,126.32,4.148,5
33.29,126.33,4.565,5
33.29,126.34,2.3941,4
33.29,126.35,2.1756,4
33.29,126.36,1.4612,4
33.29,126.37,1.2623,4
33.29,126.38,1.1154,4
33.29,126.39,1.7849,4
33.29,126.4,1.4325,4
33.29,126.41,1.4288,4
33.29,126.42,2.2689,4
33.29,126.43,1.1983,4
33.29,126.44,1.0288,4
33.29,126.45,1.2233,4
33.29,126.46,2.7076,5
33.29,126.47,1.0156,4
33.29,126.48,0.9335,3
33.29,126.49,1.2035,4
33.29,126.5,1.9354,4
33.29,126.51,0.9403,3
33.29,126.55,1.1264,4
33.29,126.56,2.8373,5
33.29,126.57,6.7036,6
33.29,126.58,10.3451,7
33.29,126.59,5.8535,6
33.29,126.6,5.1315,6
33.29,126.61,5.1922,6
33.29,126.62,4.6272,5
33.29,126.63,3.8581,5
33.29,126.64,1.7957,4
33.29,126.65,2.0419,4
33.29,126.66,2.383,4
33.29,126.67,1.8451,4
33.29,126.68,1.955,4
33.29,126.69,1.1594,4
33.29,126.7,1.346,4
33.29,126.71,2.5113,5
33.29,126.72,2.9005,5
33.29,126.73,2.3797,4
33.29,126.74,4.325,5
33.29,126.75,5.3625,6
33.29,126.76,6.3565,6
33.29,126.77,2.1271,4
33.29,126.78,1.5054,4
33.29,126.79,1.3238,4
33.29,126.8,1.1818,4
33.29,126.81,1.2266,4
33.29,126.82,0.9397,3
33.29,126.83,0.8686,3
33.29,126.99,4.3231,5
33.29,127.0,4.274,5
33.29,127.03,4.6246,5
33.29,127.04,1.5987,4
33.29,127.05,1.2111,4
33.29,129.47,1.2144,4
33.29,129.48,0.8048,3
33.29,129.63,0.5634,3
33.29,129.64,1.0599,4
33.29,129.65,0.7375,3
33.29,129.67,0.5807,3
33.29,129.68,0.6,3
33.29,129.7,0.5831,3
33.29,129.81,0.6821,3
33.29,129.82,1.5317,4
33.29,129.83,2.4166,4
33.29,129.84,1.4469,4
33.29,129.85,1.2499,4
33.29,129.86,1.3426,4
33.29,129.87,1.2178,4
33.29,129.88,1.001,4
33.29,129.89,0.8737,3
33.29,129.9,1.5596,4
33.29,129.91,1.2151,4
33.29,129.92,0.9378,3
33.29,129.97,0.9342,3
33.29,130.08,0.6377,3
33.29,130.09,2.3347,4
33.29,130.1,3.4198,5
33.29,130.11,2.6938,5
33.29,130.12,3.6658,5
33.29,130.13,3.2201,5
33.29,130.14,1.4266,4
33.29,130.15,0.9463,3
33.29,130.16,0.982,3
33.29,130.17,1.4715,4
33.29,130.18,1.695,4
33.29,130.19,4.8265,5
33.29,130.2,5.8124,6
33.29,130.21,2.9078,5
33.29,130.22,1.4362,4
33.29,130.23,1.2183,4
33.29,130.24,1.2986,4
33.29,130.25,1.5544,4
33.29,130.26,1.952,4
33.29,130.27,3.8506,5
33.29,130.28,5.0428,6
33.29,130.29,5.9493,6
33.29,130.3,3.4879,5
33.29,130.31,2.146,4
33.29,130.32,1.8645,4
33.29,130.33,1.7442,4
33.29,130.34,1.7004,4
33.29,130.35,1.5716,4
33.29,130.36,1.7653,4
33.29,130.37,1.3959,4
33.29,130.38,1.4424,4
33.29,130.4,1.2791,4
33.29,130.41,1.2256,4
33.29,130.42,1.689,4
33.29,130.43,2.8034,5
33.29,130.44,1.6133,4
33.29,130.45,1.8819,4
33.29,130.46,1.5653,4
33.29,130.47,2.6864,5
33.29,130.48,2.7248,5
33.29,130.49,6.0749,6
33.29,130.5,7.6552,6
33.29,130.51,15.5407,7
33.29,130.52,16.1257,7
33.29,130.53,14.8345,7
33.29,130.54,14.599,7
33.29,130.55,11.3343,7
33.29,130.56,6.3614,6
33.29,130.57,2.7103,5
33.29,130.58,1.9396,4
33.29,130.92,1.4929,4
33.29,130.93,0.8641,3
33.29,130.94,1.2132,4
33.29,130.95,1.5237,4
33.29,130.96,1.0295,4
33.29,130.97,0.8323,3
33.29,130.98,0.989,3
33.29,130.99,1.4491,4
33.3,125.92,4.6154,5
33.3,125.97,15.6104,7
33.3,125.98,8.0311,6
33.3,125.99,15.6855,7
33.3,126.0,4.3545,5
33.3,126.01,9.3144,6
33.3,126.02,8.9064,6
33.3,126.03,8.1483,6
33.3,126.04,12.22,7
33.3,126.05,11.813,7
33.3,126.06,10.9247,7
33.3,126.07,20.8055,7
33.3,126.08,12.457,7
33.3,126.09,4.361,5
33.3,126.1,5.4732,6
33.3,126.11,3.7887,5
33.3,126.12,1.6838,4
33.3,126.16,1.4332,4
33.3,126.17,2.4558,4
33.3,126.18,6.4679,6
33.3,126.19,4.6327,5
33.3,126.2,2.2668,4
33.3,126.21,1.7043,4
33.3,126.22,1.4692,4
33.3,126.23,1.4904,4
33.3,126.24,2.1882,4
33.3,126.25,3.2916,5
33.3,126.26,2.0882,4
33.3,126.27,1.4249,4
33.3,126.28,2.5455,5
33.3,126.29,6.5752,6
33.3,126.3,7.5354,6
33.3,126.31,6.4905,6
33.3,126.32,17.0156,7
33.3,126.33,3.5715,5
33.3,126.34,2.79,5
33.3,126.35,1.9148,4
33.3,126.36,1.4104,4
33.3,126.38,1.3356,4
33.3,126.39,12.9124,7
33.3,126.4,3.7303,5
33.3,126.41,1.4289,4
33.3,126.42,2.8942,5
33.3,126.43,1.2772,4
33.3,126.44,1.0221,4
33.3,126.45,1.7263,4
33.3,126.46,1.3539,4
33.3,126.55,0.966,3
33.3,126.56,1.3659,4
33.3,126.57,2.5585,5
33.3,126.58,3.4413,5
33.3,126.59,3.3872,5
33.3,126.6,3.8381,5
33.3,126.61,3.9044,5
33.3,126.62,2.2896,4
33.3,126.63,1.6569,4
33.3,126.64,1.5571,4
33.3,126.65,1.3689,4
33.3,126.66,1.0948,4
33.3,126.67,1.0341,4
33.3,126.68,1.1574,4
33.3,126.69,1.0921,4
33.3,126.7,1.3218,4
33.3,126.71,2.2158,4
33.3,126.72,3.3262,5
33.3,126.73,1.7796,4
33.3,126.74,1.4463,4
33.3,126.75,1.6257,4
33.3,126.76,2.7503,5
33.3,126.77,7.6011,6
33.3,126.78,2.35,4
33.3,126.79,4.0924,5
33.3,126.8,3.3261,5
33.3,126.81,2.7231,5
33.3,126.82,1.4751,4
33.3,126.83,1.3172,4
33.3,126.84,1.0408,4
33.3,126.85,0.9927,3
33.3,126.96,2.7576,5
33.3,126.99,5.9819,6
33.3,127.0,1.8911,4
33.3,127.04,1.1855,4
33.3,127.06,1.384,4
33.3,127.1,0.9003,3
33.3,127.11,0.8439,3
33.3,129.47,1.2112,4
33.3,129.48,0.5824,3
33.3,129.51,0.5848,3
33.3,129.6,0.537,3
33.3,129.61,0.5778,3
33.3,129.62,1.2114,4
33.3,129.63,1.4816,4
33.3,129.64,2.1134,4
33.3,129.65,0.8924,3
33.3,129.8,0.6487,3
33.3,129.81,0.986,3
33.3,129.82,16.3598,7
33.3,129.83,7.2717,6
33.3,129.84,1.61,4
33.3,129.86,1.3172,4
33.3,129.87,0.8986,3
33.3,129.88,0.777,3
33.3,129.91,0.7419,3
33.3,129.92,0.9355,3
33.3,129.93,0.935,3
33.3,129.97,1.44,4
33.3,129.98,1.052,4
33.3,130.04,0.5251,3
33.3,130.05,0.5507,3
33.3,130.06,0.577,3
33.3,130.07,0.6052,3
33.3,130.08,1.1507,4
33.3,130.09,3.0937,5
33.3,130.1,4.309,5
33.3,130.11,1.4678,4
33.3,130.12,0.9632,3
33.3,130.13,0.7897,3
33.3,130.14,0.6821,3
33.3,130.17,0.802,3
33.3,130.18,0.9106,3
33.3,130.19,1.4596,4
33.3,130.2,2.8891,5
33.3,130.21,3.3146,5
33.3,130.22,1.4693,4
33.3,130.23,3.5209,5
33.3,130.24,1.9682,4
33.3,130.25,3.3611,5
33.3,130.26,2.1396,4
33.3,130.27,2.4546,4
33.3,130.28,6.7578,6
33.3,130.29,4.7553,5
33.3,130.3,2.7092,5
33.3,130.31,2.0329,4
33.3,130.32,2.0115,4
33.3,130.33,1.8552,4
33.3,130.34,1.5363,4
33.3,130.35,1.8807,4
33.3,130.36,2.2248,4
33.3,130.37,3.0128,5
33.3,130.38,2.4509,4
33.3,130.39,1.4966,4
33.3,130.4,1.4949,4
33.3,130.41,1.369,4
33.3,130.42,1.2819,4
33.3,130.43,1.7295,4
33.3,130.44,1.8733,4
33.3,130.45,1.7801,4
33.3,130.46,1.5657,4
33.3,130.47,1.8173,4
33.3,130.48,2.8208,5
33.3,130.49,6.3937,6
33.3,130.5,10.1564,7
33.3,130.51,14.4027,7
33.3,130.52,13.9523,7
33.3,130.53,14.6601,7
33.3,130.54,11.3189,7
33.3,130.55,19.9293,7
33.3,130.56,6.3347,6
33.3,130.57,2.8271,5
33.3,130.58,2.1758,4
33.3,130.59,1.6955,4
33.3,130.6,1.4775,4
33.3,130.61,1.3467,4
33.3,130.62,1.1911,4
33.3,130.9,0.6425,3
33.3,130.91,0.7177,3
33.3,130.92,1.1583,4
33.3,130.93,1.3547,4
33.3,130.94,2.3151,4
33.3,130.95,3.3274,5
33.3,130.96,2.1707,4
33.3,130.97,1.0706,4
33.3,130.98,0.9143,3
33.3,130.99,0.9528,3
33.31,125.91,2.9206,5
33.31,125.98,11.5111,7
33.31,125.99,6.6188,6
33.31,126.0,8.1125,6
33.31,126.01,13.6312,7
33.31,126.02,8.5136,6
33.31,126.03,12.1724,7
33.31,126.04,17.2482,7
33.31,126.05,7.8142,6
33.31,126.06,9.9825,6
33.31,126.07,13.7404,7
33.31,126.08,9.8768,6
33.31,126.09,2.2653,4
33.31,126.1,2.1788,4
33.31,126.11,5.2431,6
33.31,126.16,1.5525,4
33.31,126.17,3.3842,5
33.31,126.18,4.533,5
33.31,126.19,3.3895,5
33.31,126.2,1.8182,4
33.31,126.23,1.2082,4
33.31,126.24,1.6912,4
33.31,126.25,3.7005,5
33.31,126.26,2.5913,5
33.31,126.27,1.5174,4
33.31,126.28,2.1551,4
33.31,126.29,3.4824,5
33.31,126.3,4.4102,5
33.31,126.31,5.4024,6
33.31,126.32,15.9855,7
33.31,126.33,4.6165,5
33.31,126.34,7.1338,6
33.31,126.35,2.6075,5
33.31,126.36,2.0918,4
33.31,126.37,1.1847,4
33.31,126.38,1.5564,4
33.31,126.39,1.9292,4
33.31,126.4,1.1717,4
33.31,126.41,0.9657,3
33.31,126.42,4.0219,5
33.31,126.43,0.9989,3
33.31,126.44,0.8023,3
33.31,126.45,0.9019,3
33.31,126.46,1.0156,4
33.31,126.47,0.8021,3
33.31,126.56,0.9373,3
33.31,126.57,2.1592,4
33.31,126.58,1.1618,4
33.31,126.59,1.1546,4
33.31,126.6,1.1116,4
33.31,126.61,1.4479,4
33.31,126.62,1.0437,4
33.31,126.63,1.0079,4
33.31,126.64,1.0096,4
33.31,126.65,1.008,4
33.31,126.67,0.8979,3
33.31,126.68,0.9014,3
33.31,126.69,2.0544,4
33.31,126.7,2.6424,5
33.31,126.71,2.8722,5
33.31,126.72,4.6667,5
33.31,126.73,2.1002,4
33.31,126.74,1.41,4
33.31,126.75,1.6704,4
33.31,126.76,2.0232,4
33.31,126.77,4.1108,5
33.31,126.78,5.912,6
33.31,126.79,7.9045,6
33.31,126.8,7.9327,6
33.31,126.81,7.3838,6
33.31,126.82,3.7659,5
33.31,126.83,2.7345,5
33.31,126.84,1.4108,4
33.31,126.85,1.1153,4
33.31,126.86,1.0368,4
33.31,126.87,0.8836,3
33.31,126.88,0.8564,3
33.31,127.0,9.5005,6
33.31,127.01,1.077,4
33.31,127.03,1.5799,4
33.31,127.04,1.1326,4
33.31,127.06,1.8802,4
33.31,129.47,0.5527,3
33.31,129.48,0.4502,2
33.31,129.51,0.4707,2
33.31,129.6,1.1166,4
33.31,129.61,1.3588,4
33.31,129.62,3.4269,5
33.31,129.63,4.9991,5
33.31,129.64,1.0285,4
33.31,129.65,0.6998,3
33.31,129.66,0.6105,3
33.31,129.67,0.5925,3
33.31,129.8,0.6912,3
33.31,129.81,1.3892,4
33.31,129.82,15.0481,7
33.31,129.83,4.0234,5
33.31,129.84,1.2783,4
33.31,129.85,1.1019,4
33.31,129.86,0.8286,3
33.31,129.87,0.6817,3
33.31,129.92,0.9771,3
33.31,129.93,2.2799,4
33.31,129.94,0.9784,3
33.31,129.96,0.7207,3
33.31,129.97,0.8597,3
33.31,129.98,0.9056,3
33.31,130.02,0.6265,3
33.31,130.04,0.8783,3
33.31,130.05,1.728,4
33.31,130.06,0.9129,3
33.31,130.07,2.7245,5
33.31,130.08,2.1071,4
33.31,130.09,1.1509,4
33.31,130.1,1.074,4
33.31,130.11,0.9125,3
33.31,130.19,1.1295,4
33.31,130.2,1.4363,4
33.31,130.21,2.5393,5
33.31,130.22,1.2577,4
33.31,130.23,1.3394,4
33.31,130.24,1.6004,4
33.31,130.25,3.3066,5
33.31,130.26,2.5391,5
33.31,130.27,3.3312,5
33.31,130.28,5.8384,6
33.31,130.29,5.3761,6
33.31,130.3,4.2544,5
33.31,130.31,2.9042,5
33.31,130.32,5.8074,6
33.31,130.33,3.7626,5
33.31,130.34,1.9163,4
33.31,130.35,1.9163,4
33.31,130.36,1.8366,4
33.31,130.37,7.0191,6
33.31,130.38,5.4115,6
33.31,130.39,1.8764,4
33.31,130.4,1.8163,4
33.31,130.41,1.8945,4
33.31,130.42,1.9751,4
33.31,130.43,1.8164,4
33.31,130.44,1.52,4
33.31,130.45,1.529,4
33.31,130.46,1.8991,4
33.31,130.47,2.3768,4
33.31,130.48,2.9195,5
33.31,130.49,8.4998,6
33.31,130.5,13.2904,7
33.31,130.51,25.97,8
33.31,130.52,42.2678,8
33.31,130.53,25.1511,8
33.31,130.54,15.1818,7
33.31,130.55,14.3537,7
33.31,130.56,9.2831,6
33.31,130.57,4.6368,5
33.31,130.58,3.8671,5
33.31,130.59,2.7403,5
33.31,130.6,2.4871,4
33.31,130.61,1.9218,4
33.31,130.62,1.5448,4
33.31,130.63,1.2893,4
33.31,130.64,1.0939,4
33.31,130.87,0.9235,3
33.31,130.88,1.1104,4
33.31,130.89,0.8745,3
33.31,130.9,1.0786,4
33.31,130.91,1.6752,4
33.31,130.92,2.7453,5
33.31,130.93,4.1588,5
33.31,130.94,6.3405,6
33.31,130.95,3.6651,5
33.31,130.96,1.8495,4
33.31,130.97,1.1913,4
33.31,130.98,0.9764,3
33.32,125.89,1.2252,4
33.32,125.96,5.595,6
33.32,125.97,16.8218,7
33.32,125.99,7.6431,6
33.32,126.0,3.4926,5
33.32,126.01,10.343,7
33.32,126.02,11.5286,7
33.32,126.03,23.061,7
33.32,126.04,19.2351,7
33.32,126.05,17.7909,7
33.32,126.06,14.0309,7
33.32,126.07,8.0018,6
33.32,126.08,8.2736,6
33.32,126.09,4.9681,5
33.32,126.1,2.7455,5
33.32,126.11,5.4898,6
33.32,126.12,2.6932,5
33.32,126.14,1.3437,4
33.32,126.15,1.2775,4
33.32,126.16,1.5742,4
33.32,126.17,4.5512,5
33.32,126.18,5.3764,6
33.32,126.19,1.7884,4
33.32,126.2,1.6435,4
33.32,126.22,1.3166,4
33.32,126.23,1.7222,4
33.32,126.24,1.7171,4
33.32,126.25,2.5629,5
33.32,126.26,2.666,5
33.32,126.27,2.6388,5
33.32,126.28,1.4861,4
33.32,126.29,1.1484,4
33.32,126.32,0.9783,3
33.32,126.33,1.0315,4
33.32,126.34,1.1591,4
33.32,126.35,1.0746,4
33.32,126.36,1.0132,4
33.32,126.37,0.9011,3
33.32,126.38,1.2229,4
33.32,126.39,2.4974,4
33.32,126.4,0.9344,3
33.32,126.63,0.8304,3
33.32,126.64,4.711,5
33.32,126.65,1.5017,4
33.32,126.66,1.0179,4
33.32,126.67,2.1461,4
33.32,126.68,1.2466,4
33.32,126.69,1.3756,4
33.32,126.7,1.4617,4
33.32,126.71,1.2992,4
33.32,126.72,1.5544,4
33.32,126.73,1.3095,4
33.32,126.74,1.3992,4
33.32,126.75,2.08,4
33.32,126.76,1.6969,4
33.32,126.77,1.5865,4
33.32,126.78,1.685,4
33.32,126.79,2.5717,5
33.32,126.8,1.9686,4
33.32,126.81,1.5083,4
33.32,126.82,5.5703,6
33.32,126.83,9.9005,6
33.32,126.84,11.6872,7
33.32,126.85,8.3035,6
33.32,126.86,1.9535,4
33.32,126.87,1.275,4
33.32,127.01,1.0917,4
33.32,127.04,1.1768,4
33.32,127.05,1.3462,4
33.32,127.06,3.6953,5
33.32,127.22,2.6015,5
33.32,129.52,0.4642,2
33.32,129.53,0.5426,3
33.32,129.54,0.6088,3
33.32,129.6,1.0165,4
33.32,129.61,0.8923,3
33.32,129.62,0.6158,3
33.32,129.7,0.5413,3
33.32,129.71,0.7591,3
33.32,129.72,0.6479,3
33.32,129.8,0.8719,3
33.32,129.81,2.462,4
33.32,129.82,1.1062,4
33.32,129.83,0.9894,3
33.32,129.84,1.2812,4
33.32,129.85,1.0541,4
33.32,129.86,0.792,3
33.32,129.87,0.7342,3
33.32,129.92,0.6965,3
33.32,129.93,1.4454,4
33.32,129.94,0.7991,3
33.32,130.02,0.5279,3
33.32,130.03,0.5686,3
33.32,130.04,1.9952,4
33.32,130.05,1.6437,4
33.32,130.06,2.3073,4
33.32,130.07,1.3382,4
33.32,130.08,0.9091,3
33.32,130.09,0.9553,3
33.32,130.19,0.6087,3
33.32,130.21,0.6738,3
33.32,130.22,0.7129,3
33.32,130.24,0.7427,3
33.32,130.25,0.8331,3
33.32,130.26,1.1711,4
33.32,130.27,4.5892,5
33.32,130.28,7.37,6
33.32,130.29,3.1721,5
33.32,130.3,2.6991,5
33.32,130.31,2.0902,4
33.32,130.32,3.4649,5
33.32,130.33,2.4898,4
33.32,130.34,1.8194,4
33.32,130.35,1.8539,4
33.32,130.36,1.8104,4
33.32,130.37,2.8325,5
33.32,130.38,2.4683,4
33.32,130.39,3.5914,5
33.32,130.4,5.237,6
33.32,130.41,6.1764,6
33.32,130.42,3.6573,5
33.32,130.43,3.2146,5
33.32,130.44,1.9592,4
33.32,130.45,2.2809,4
33.32,130.46,2.068,4
33.32,130.47,2.2748,4
33.32,130.48,6.2928,6
33.32,130.49,6.9972,6
33.32,130.5,18.9132,7
33.32,130.51,29.6781,8
33.32,130.52,22.2612,7
33.32,130.53,15.0212,7
33.32,130.54,29.9866,8
33.32,130.55,30.8527,8
33.32,130.56,41.8852,8
33.32,130.57,7.5479,6
33.32,130.58,5.1454,6
33.32,130.59,4.6225,5
33.32,130.6,4.9406,5
33.32,130.61,4.7502,5
33.32,130.62,2.3277,4
33.32,130.63,2.0984,4
33.32,130.64,1.5072,4
33.32,130.65,1.4965,4
33.32,130.66,1.7192,4
33.32,130.67,1.5739,4
33.32,130.68,1.274,4
33.32,130.69,1.0139,4
33.32,130.7,0.9633,3
33.32,130.71,0.8497,3
33.32,130.72,0.858,3
33.32,130.73,0.8182,3
33.32,130.74,0.7928,3
33.32,130.75,0.827,3
33.32,130.76,0.7542,3
33.32,130.77,0.9453,3
33.32,130.78,0.8633,3
33.32,130.79,1.4605,4
33.32,130.8,1.3184,4
33.32,130.81,1.0196,4
33.32,130.86,0.8722,3
33.32,130.87,0.9576,3
33.32,130.88,0.8358,3
33.32,130.89,0.8963,3
33.32,130.9,2.8819,5
33.32,130.91,3.6318,5
33.32,130.92,5.1943,6
33.32,130.93,9.3224,6
33.32,130.94,9.1837,6
33.32,130.95,3.3041,5
33.32,130.96,2.2323,4
33.32,130.97,1.952,4
33.32,130.98,1.1754,4
33.33,125.86,0.9062,3
33.33,125.88,3.1649,5
33.33,125.93,2.3366,4
33.33,125.94,3.7452,5
33.33,125.95,7.7453,6
33.33,125.96,15.9602,7
33.33,125.97,6.0575,6
33.33,125.99,9.1679,6
33.33,126.0,12.1763,7
33.33,126.01,8.7289,6
33.33,126.02,18.6244,7
33.33,126.03,16.72,7
33.33,126.04,23.3526,7
33.33,126.05,6.9256,6
33.33,126.06,20.6146,7
33.33,126.07,15.7809,7
33.33,126.08,7.3913,6
33.33,126.09,2.5756,5
33.33,126.11,5.3867,6
33.33,126.12,1.609,4
33.33,126.15,1.3812,4
33.33,126.16,3.5368,5
33.33,126.17,6.1929,6
33.33,126.18,4.1358,5
33.33,126.19,2.0363,4
33.33,126.2,2.0383,4
33.33,126.21,1.6151,4
33.33,126.22,1.6834,4
33.33,126.23,2.151,4
33.33,126.24,1.4333,4
33.33,126.25,2.0128,4
33.33,126.26,3.0829,5
33.33,126.27,1.2929,4
33.33,126.28,1.1262,4
33.33,126.3,0.9738,3
33.33,126.31,1.0898,4
33.33,126.32,1.0938,4
33.33,126.33,1.0627,4
33.33,126.34,1.0267,4
33.33,126.35,1.2749,4
33.33,126.36,1.3709,4
33.33,126.37,0.9582,3
33.33,126.38,1.864,4
33.33,126.39,0.9991,3
33.33,126.4,1.0641,4
33.33,126.41,0.8774,3
33.33,126.63,0.6993,3
33.33,126.64,1.1067,4
33.33,126.65,0.78,3
33.33,126.66,0.725,3
33.33,126.67,1.4133,4
33.33,126.68,1.1454,4
33.33,126.69,0.8947,3
33.33,126.7,0.9758,3
33.33,126.71,2.2587,4
33.33,126.72,2.405,4
33.33,126.73,1.1776,4
33.33,126.74,1.0164,4
33.33,126.75,1.1958,4
33.33,126.76,1.5822,4
33.33,126.77,2.3868,4
33.33,126.78,1.5406,4
33.33,126.79,2.2344,4
33.33,126.8,3.1442,5
33.33,126.81,2.2509,4
33.33,126.82,6.1517,6
33.33,126.83,12.3288,7
33.33,126.84,10.0011,7
33.33,126.85,3.7638,5
33.33,126.86,1.5135,4
33.33,126.87,2.4421,4
33.33,126.99,2.7414,5
33.33,127.09,5.9331,6
33.33,127.1,4.3008,5
33.33,127.11,0.8053,3
33.33,129.52,1.0331,4
33.33,129.53,0.7243,3
33.33,129.54,0.6651,3
33.33,129.6,0.4941,2
33.33,129.61,0.4717,2
33.33,129.7,0.6627,3
33.33,129.71,1.0676,4
33.33,129.72,0.8759,3
33.33,129.79,0.8821,3
33.33,129.8,0.8044,3
33.33,129.81,0.8476,3
33.33,129.82,0.9473,3
33.33,129.83,1.4933,4
33.33,129.84,3.5642,5
33.33,129.85,2.4981,4
33.33,129.86,1.6397,4
33.33,129.87,1.5742,4
33.33,129.88,0.9447,3
33.33,129.93,1.082,4
33.33,129.94,0.7094,3
33.33,130.03,0.6217,3
33.33,130.04,1.3139,4
33.33,130.05,0.7494,3
33.33,130.06,0.6946,3
33.33,130.07,0.5867,3
33.33,130.09,0.5131,3
33.33,130.11,0.5815,3
33.33,130.26,0.7816,3
33.33,130.27,1.1983,4
33.33,130.28,1.08,4
33.33,130.29,1.2956,4
33.33,130.3,1.2608,4
33.33,130.31,5.158,6
33.33,130.32,3.4281,5
33.33,130.33,2.1755,4
33.33,130.34,1.3773,4
33.33,130.35,2.0807,4
33.33,130.36,1.6145,4
33.33,130.37,1.7773,4
33.33,130.38,1.632,4
33.33,130.39,2.5878,5
33.33,130.4,3.6058,5
33.33,130.41,6.2386,6
33.33,130.42,9.816,6
33.33,130.43,5.6891,6
33.33,130.44,3.2662,5
33.33,130.45,2.9173,5
33.33,130.46,2.863,5
33.33,130.47,4.6059,5
33.33,130.48,6.27,6
33.33,130.49,6.4147,6
33.33,130.5,5.2869,6
33.33,130.51,9.2071,6
33.33,130.52,11.6189,7
33.33,130.53,11.1857,7
33.33,130.54,12.4338,7
33.33,130.55,5.8337,6
33.33,130.56,5.3798,6
33.33,130.57,3.6964,5
33.33,130.58,2.5018,5
33.33,130.59,1.8664,4
33.33,130.6,2.061,4
33.33,130.61,4.397,5
33.33,130.62,2.1615,4
33.33,130.63,2.3499,4
33.33,130.64,1.7005,4
33.33,130.65,1.5204,4
33.33,130.66,1.3705,4
33.33,130.67,1.2984,4
33.33,130.68,1.307,4
33.33,130.69,1.7016,4
33.33,130.7,1.4487,4
33.33,130.71,1.5341,4
33.33,130.72,1.3923,4
33.33,130.73,1.2902,4
33.33,130.74,1.2963,4
33.33,130.75,1.2814,4
33.33,130.76,1.2969,4
33.33,130.77,1.1939,4
33.33,130.78,1.4793,4
33.33,130.79,2.5514,5
33.33,130.8,2.2122,4
33.33,130.81,1.6454,4
33.33,130.82,2.1716,4
33.33,130.83,1.3862,4
33.33,130.84,1.2694,4
33.33,130.85,1.2519,4
33.33,130.86,1.1317,4
33.33,130.87,1.2592,4
33.33,130.88,0.9303,3
33.33,130.89,0.8954,3
33.33,130.9,1.9818,4
33.33,130.91,3.3811,5
33.33,130.92,3.0837,5
33.33,130.93,4.5338,5
33.33,130.94,5.7619,6
33.33,130.95,2.3246,4
33.33,130.96,1.6446,4
33.33,130.97,1.4806,4
33.33,130.98,1.0579,4
33.34,125.92,5.9281,6
33.34,125.93,9.7823,6
33.34,125.94,7.2436,6
33.34,125.95,2.3992,4
33.34,125.96,12.3953,7
33.34,125.98,7.31,6
33.34,125.99,9.664,6
33.34,126.0,5.8249,6
33.34,126.01,9.1836,6
33.34,126.02,8.2609,6
33.34,126.03,13.2587,7
33.34,126.04,10.8233,7
33.34,126.05,9.4098,6
33.34,126.06,7.4839,6
33.34,126.07,25.358,8
33.34,126.08,11.6335,7
33.34,126.09,10.0896,7
33.34,126.1,2.3243,4
33.34,126.11,1.9112,4
33.34,126.12,1.7285,4
33.34,126.13,1.4628,4
33.34,126.16,1.2237,4
33.34,126.17,2.9883,5
33.34,126.18,5.258,6
33.34,126.19,3.1676,5
33.34,126.2,2.6624,5
33.34,126.21,2.1549,4
33.34,126.22,1.7728,4
33.34,126.23,1.7607,4
33.34,126.24,1.4031,4
33.34,126.25,1.4227,4
33.34,126.26,2.2701,4
33.34,126.27,2.4182,4
33.34,126.28,2.1119,4
33.34,126.3,1.2154,4
33.34,126.31,2.8131,5
33.34,126.32,2.2835,4
33.34,126.33,1.2496,4
33.34,126.35,1.6838,4
33.34,126.36,2.7117,5
33.34,126.37,2.9041,5
33.34,126.38,1.1556,4
33.34,126.39,1.5068,4
33.34,126.4,1.7632,4
33.34,126.41,3.1023,5
33.34,126.42,0.8025,3
33.34,126.69,0.7699,3
33.34,126.7,0.8654,3
33.34,126.71,1.0597,4
33.34,126.72,0.8329,3
33.34,126.74,0.9154,3
